Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_1,Traer informacion estudiante - banner,2016-02-16 18:26:08+00:00,2016-02-16 18:26:08+00:00,12836
case_1,Radicar Solicitud Homologacion,2016-02-17 23:00:12+00:00,2016-02-17 23:04:52.370861+00:00,5064
case_1,Validar solicitud,2016-02-18 23:54:03.037528+00:00,2016-02-23 00:12:38.113477+00:00,49
case_1,Homologacion por grupo de cursos,2016-02-25 20:26:35.863477+00:00,2016-02-25 21:26:41.554386+00:00,15930
case_2,Traer informacion estudiante - banner,2016-02-16 19:40:28.629139+00:00,2016-02-16 19:40:28.629139+00:00,17642
case_2,Radicar Solicitud Homologacion,2016-02-19 22:00:33.962472+00:00,2016-02-19 22:05:12.541419+00:00,11583
case_2,Validar solicitud,2016-02-22 15:41:01.450510+00:00,2016-02-22 15:59:36.526459+00:00,22404
case_2,Homologacion por grupo de cursos,2016-02-23 23:15:08.776459+00:00,2016-02-27 17:47:30.013747+00:00,2541
case_3,Traer informacion estudiante - banner,2016-02-16 20:55:08.240981+00:00,2016-02-16 20:55:08.240981+00:00,4701
case_3,Radicar Solicitud Homologacion,2016-02-23 15:00:09.240981+00:00,2016-02-23 15:04:46.591299+00:00,4701
case_3,Validar solicitud,2016-02-23 20:05:53.591299+00:00,2016-02-23 20:24:28.667248+00:00,387
case_3,Homologacion por grupo de cursos,2016-02-25 20:26:26.417248+00:00,2016-02-25 21:58:47.654536+00:00,15930
case_4,Traer informacion estudiante - banner,2016-02-16 22:08:08.311045+00:00,2016-02-16 22:08:08.311045+00:00,14128
case_4,Radicar Solicitud Homologacion,2016-02-18 02:00:09.311045+00:00,2016-02-18 02:04:43.172680+00:00,18289
case_4,Validar solicitud,2016-02-19 13:07:19.147680+00:00,2016-02-19 13:25:36.616816+00:00,19019
case_4,Cancelar Solicitud,2016-02-20 16:32:12.591816+00:00,2016-02-21 14:13:13.173906+00:00,19019
case_4,Notificacion estudiante cancelacion soli,2016-02-25 00:19:45.173906+00:00,2016-02-25 00:19:45.173906+00:00,8916
case_5,Traer informacion estudiante - banner,2016-02-16 23:20:25.688403+00:00,2016-02-16 23:20:25.688403+00:00,6107
case_5,Radicar Solicitud Homologacion,2016-02-16 23:20:25.688403+00:00,2016-02-22 20:04:58.044653+00:00,24519
case_5,Validar solicitud,2016-02-23 10:07:55.794653+00:00,2016-02-23 10:26:02.294653+00:00,22475
case_5,Cancelar Solicitud,2016-02-24 16:24:47.627986+00:00,2016-02-24 17:05:48.210076+00:00,22491
case_5,Notificacion estudiante cancelacion soli,2016-02-24 23:03:45.960076+00:00,2016-02-24 23:03:45.960076+00:00,22475
case_6,Traer informacion estudiante - banner,2016-02-17 00:41:40.563403+00:00,2016-02-17 00:41:40.563403+00:00,5778
case_6,Radicar Solicitud Homologacion,2016-02-22 09:00:48.563403+00:00,2016-02-22 09:05:30.787005+00:00,8995
case_6,Cancelar Solicitud,2016-02-22 20:03:28.537005+00:00,2016-02-22 20:44:29.119095+00:00,22475
case_6,Notificacion estudiante cancelacion soli,2016-02-25 00:20:01.119095+00:00,2016-02-25 00:20:01.119095+00:00,8916
case_7,Traer informacion estudiante - banner,2016-02-17 10:34:23.118959+00:00,2016-02-17 10:34:23.118959+00:00,9336
case_7,Radicar Solicitud Homologacion,2016-02-18 00:19:55.118959+00:00,2016-02-18 00:24:34.088284+00:00,8916
case_7,Homologacion por grupo de cursos,2016-02-18 00:24:34.088284+00:00,2016-02-23 19:40:36.388284+00:00,7394
case_8,Traer informacion estudiante - banner,2016-02-17 15:19:37.518959+00:00,2016-02-17 15:19:37.518959+00:00,8528
case_8,Radicar Solicitud Homologacion,2016-02-19 00:00:38.518959+00:00,2016-02-19 00:05:37.711730+00:00,9872
case_8,Validar solicitud,2016-02-19 19:42:21.501204+00:00,2016-02-20 01:00:35.151806+00:00,1707
case_8,Cancelar Solicitud,2016-02-25 00:20:07.151806+00:00,2016-02-25 06:00:52.401806+00:00,8916
case_8,Notificacion estudiante cancelacion soli,2016-02-29 21:25:55.151806+00:00,2016-02-29 21:25:55.151806+00:00,8819
case_9,Traer informacion estudiante - banner,2016-02-17 17:00:19.337141+00:00,2016-02-17 17:00:19.337141+00:00,5396
case_9,Radicar Solicitud Homologacion,2016-02-21 22:00:22.337141+00:00,2016-02-21 22:05:20.037740+00:00,5292
case_9,Cancelar Solicitud,2016-02-22 09:11:56.012740+00:00,2016-02-22 09:52:41.262740+00:00,19019
case_9,Notificacion estudiante cancelacion soli,2016-02-22 20:03:39.012740+00:00,2016-02-22 20:03:39.012740+00:00,22475
case_10,Traer informacion estudiante - banner,2016-02-17 19:42:13.337141+00:00,2016-02-17 19:42:13.337141+00:00,4457
case_10,Radicar Solicitud Homologacion,2016-02-20 18:00:33.183295+00:00,2016-02-20 18:05:29.111866+00:00,11204
case_10,Cancelar Solicitud,2016-02-20 23:07:33.778533+00:00,2016-02-20 23:48:19.028533+00:00,18929
case_10,Notificacion estudiante cancelacion soli,2016-02-22 15:09:58.428533+00:00,2016-02-22 15:09:58.428533+00:00,677
case_11,Validar solicitud,2016-02-17 22:17:34.087141+00:00,2016-02-18 15:19:09.777617+00:00,677
case_11,Traer informacion estudiante - banner,2016-02-18 15:19:15.777617+00:00,2016-02-18 15:19:15.777617+00:00,305
case_11,Radicar Solicitud Homologacion,2016-02-18 15:19:16.777617+00:00,2016-02-18 15:24:10.955132+00:00,10168
case_11,Homologacion por grupo de cursos,2016-02-19 16:49:49.955132+00:00,2016-02-19 23:30:13.252007+00:00,1343
case_12,Traer informacion estudiante - banner,2016-02-17 23:44:00.087141+00:00,2016-02-17 23:44:00.087141+00:00,5667
case_12,Radicar Solicitud Homologacion,2016-02-17 23:44:01.087141+00:00,2016-02-17 23:48:53.534200+00:00,10168
case_12,Cancelar Solicitud,2016-02-22 00:16:20.784200+00:00,2016-02-22 00:57:06.034200+00:00,7297
case_12,Notificacion estudiante cancelacion soli,2016-02-22 03:20:10.367533+00:00,2016-02-22 03:20:10.367533+00:00,22624
case_13,Traer informacion estudiante - banner,2016-02-18 02:06:26.487141+00:00,2016-02-18 02:06:26.487141+00:00,6004
case_13,Radicar Solicitud Homologacion,2016-02-18 02:17:56.820474+00:00,2016-02-18 02:22:44.352266+00:00,22795
case_13,Validar solicitud,2016-02-18 18:29:37.952266+00:00,2016-02-18 18:47:33.838630+00:00,1707
case_13,Homologacion por grupo de cursos,2016-02-20 17:15:06.088630+00:00,2016-02-23 23:55:29.385505+00:00,2541
case_14,Traer informacion estudiante - banner,2016-02-18 03:22:59.305323+00:00,2016-02-18 03:22:59.305323+00:00,8736
case_14,Radicar Solicitud Homologacion,2016-02-18 03:23:00.305323+00:00,2016-02-18 03:27:44.562466+00:00,10168
case_14,Validar solicitud,2016-02-19 13:07:20.537466+00:00,2016-02-19 13:25:16.423830+00:00,19019
case_14,Homologacion por grupo de cursos,2016-02-20 17:14:48.673830+00:00,2016-02-23 23:55:11.970705+00:00,2541
case_15,Traer informacion estudiante - banner,2016-02-18 06:36:47.221990+00:00,2016-02-18 06:36:47.221990+00:00,26147
case_15,Radicar Solicitud Homologacion,2016-02-19 01:00:50.888657+00:00,2016-02-19 01:05:34.587521+00:00,26147
case_15,Validar solicitud,2016-02-20 17:03:08.837521+00:00,2016-02-20 17:21:04.723885+00:00,716
case_15,Homologacion por grupo de cursos,2016-02-20 17:21:04.723885+00:00,2016-02-23 19:40:28.020760+00:00,7394
case_16,Traer informacion estudiante - banner,2016-02-18 14:48:42.991221+00:00,2016-02-18 14:48:42.991221+00:00,8248
case_16,Radicar Solicitud Homologacion,2016-02-19 01:00:46.657888+00:00,2016-02-19 01:05:28.804781+00:00,26147
case_16,Validar solicitud,2016-02-19 19:22:34.582559+00:00,2016-02-19 19:40:30.468923+00:00,669
case_16,Cancelar Solicitud,2016-02-21 14:07:06.443923+00:00,2016-02-21 14:46:45.162233+00:00,19019
case_16,Notificacion estudiante cancelacion soli,2016-02-23 10:22:50.940011+00:00,2016-02-23 10:22:50.940011+00:00,669
