Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_1,Traer informacion estudiante - banner,2016-02-16 18:26:08+00:00,2016-02-16 18:26:08+00:00,4924
case_1,Radicar Solicitud Homologacion,2016-02-19 19:00:09+00:00,2016-02-19 19:04:49.370861+00:00,11811
case_1,Validar solicitud,2016-02-20 23:07:54.037528+00:00,2016-02-20 23:26:29.113477+00:00,18929
case_1,Homologacion por grupo de cursos,2016-02-25 00:26:26.863477+00:00,2016-02-25 18:26:32.554386+00:00,15930
case_2,Traer informacion estudiante - banner,2016-02-16 19:40:28.629139+00:00,2016-02-16 19:40:28.629139+00:00,15957
case_2,Radicar Solicitud Homologacion,2016-02-19 19:00:29.629139+00:00,2016-02-19 19:05:08.208086+00:00,1910
case_2,Cancelar Solicitud,2016-02-20 03:06:51.008086+00:00,2016-02-20 03:47:51.590176+00:00,22475
case_2,Notificacion estudiante cancelacion soli,2016-02-23 19:37:35.379650+00:00,2016-02-23 19:37:35.379650+00:00,1707
case_3,Traer informacion estudiante - banner,2016-02-16 20:55:08.240981+00:00,2016-02-16 20:55:08.240981+00:00,5292
case_3,Radicar Solicitud Homologacion,2016-02-17 01:00:08.907648+00:00,2016-02-17 01:04:46.257966+00:00,6987
case_3,Validar solicitud,2016-02-19 03:22:52.035744+00:00,2016-02-19 03:41:27.111693+00:00,669
case_3,Cancelar Solicitud,2016-02-19 23:10:06.511693+00:00,2016-02-19 23:51:07.093783+00:00,677
case_3,Notificacion estudiante cancelacion soli,2016-02-22 14:00:46.493783+00:00,2016-02-22 14:00:46.493783+00:00,677
case_4,Traer informacion estudiante - banner,2016-02-16 22:08:08.311045+00:00,2016-02-16 22:08:08.311045+00:00,1910
case_4,Radicar Solicitud Homologacion,2016-02-18 23:00:08.977712+00:00,2016-02-18 23:04:42.839347+00:00,2834
case_4,Validar solicitud,2016-02-21 14:41:31.748438+00:00,2016-02-21 14:59:49.217574+00:00,22404
case_4,Homologacion por grupo de cursos,2016-02-22 13:06:11.629339+00:00,2016-02-22 21:38:32.866627+00:00,1007
case_5,Traer informacion estudiante - banner,2016-02-16 23:20:25.688403+00:00,2016-02-16 23:20:25.688403+00:00,6426
case_5,Radicar Solicitud Homologacion,2016-02-16 23:20:31.688403+00:00,2016-02-16 23:25:04.044653+00:00,305
case_5,Validar solicitud,2016-02-16 23:27:38.294653+00:00,2016-02-16 23:45:44.794653+00:00,716
case_5,Cancelar Solicitud,2016-02-18 21:10:24.194653+00:00,2016-02-18 21:51:24.776743+00:00,677
case_5,Notificacion estudiante cancelacion soli,2016-02-22 21:25:27.526743+00:00,2016-02-22 21:25:27.526743+00:00,8819
case_6,Traer informacion estudiante - banner,2016-02-17 00:41:40.563403+00:00,2016-02-17 00:41:40.563403+00:00,6004
