Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_1,Cancelar Solicitud,2016-02-16 18:26:08+00:00,2016-02-19 19:41:39.215385+00:00,8213
case_1,Traer informacion estudiante - banner,2016-02-25 23:00:40.215385+00:00,2016-02-25 23:00:40.215385+00:00,3421
case_1,Radicar Solicitud Homologacion,2016-02-27 18:01:00.061539+00:00,2016-02-27 18:05:40.432400+00:00,11204
case_1,Notificacion estudiante cancelacion soli,2016-03-01 19:37:24.221874+00:00,2016-03-01 19:37:24.221874+00:00,1707
case_2,Traer informacion estudiante - banner,2016-02-16 19:40:28.629139+00:00,2016-02-16 19:40:28.629139+00:00,11811
case_2,Radicar Solicitud Homologacion,2016-02-17 15:03:25.379139+00:00,2016-02-17 15:08:03.958086+00:00,11041
case_2,Homologacion por grupo de cursos,2016-02-19 16:20:20.958086+00:00,2016-02-19 19:52:42.195374+00:00,6990
case_3,Traer informacion estudiante - banner,2016-02-16 20:55:08.240981+00:00,2016-02-16 20:55:08.240981+00:00,8588
case_3,Radicar Solicitud Homologacion,2016-02-20 00:00:09.240981+00:00,2016-02-20 00:04:46.591299+00:00,12836
case_3,Cancelar Solicitud,2016-02-20 23:07:51.257966+00:00,2016-02-20 23:48:51.840056+00:00,18929
case_3,Notificacion estudiante cancelacion soli,2016-02-25 00:20:23.840056+00:00,2016-02-25 00:20:23.840056+00:00,8916
case_4,Traer informacion estudiante - banner,2016-02-16 22:08:08.311045+00:00,2016-02-16 22:08:08.311045+00:00,8997
case_4,Radicar Solicitud Homologacion,2016-02-20 03:00:11.311045+00:00,2016-02-20 03:04:45.172680+00:00,10962
case_4,Validar solicitud,2016-02-23 10:22:50.950458+00:00,2016-02-23 10:41:08.419594+00:00,669
case_4,Cancelar Solicitud,2016-02-25 14:05:04.619594+00:00,2016-02-25 14:46:05.201684+00:00,8528
case_4,Notificacion estudiante cancelacion soli,2016-02-25 18:36:48.991158+00:00,2016-02-25 18:36:48.991158+00:00,1707
case_5,Traer informacion estudiante - banner,2016-02-16 23:20:25.688403+00:00,2016-02-16 23:20:25.688403+00:00,2925
case_5,Radicar Solicitud Homologacion,2016-02-22 21:25:28.438403+00:00,2016-02-22 21:30:00.794653+00:00,8819
case_5,Validar solicitud,2016-02-23 16:36:36.769653+00:00,2016-02-23 16:54:43.269653+00:00,19019
case_5,Homologacion por grupo de cursos,2016-02-26 13:04:39.936320+00:00,2016-02-29 14:37:01.173608+00:00,3445
case_6,Traer informacion estudiante - banner,2016-02-17 00:41:40.563403+00:00,2016-02-17 00:41:40.563403+00:00,15957
case_6,Radicar Solicitud Homologacion,2016-02-17 00:41:45.563403+00:00,2016-02-17 00:46:27.787005+00:00,6004
case_6,Homologacion por grupo de cursos,2016-02-17 17:05:50.198770+00:00,2016-02-17 18:45:52.498770+00:00,1007
case_7,Traer informacion estudiante - banner,2016-02-17 10:34:23.118959+00:00,2016-02-17 10:34:23.118959+00:00,9298
case_7,Radicar Solicitud Homologacion,2016-02-19 22:00:24.118959+00:00,2016-02-19 22:05:03.088284+00:00,20194
case_7,Validar solicitud,2016-02-20 03:03:00.838284+00:00,2016-02-20 03:21:14.488886+00:00,22475
case_7,Cancelar Solicitud,2016-02-22 14:32:33.738886+00:00,2016-02-26 19:13:18.988886+00:00,8213
case_7,Notificacion estudiante cancelacion soli,2016-02-28 21:09:58.388886+00:00,2016-02-28 21:09:58.388886+00:00,677
case_8,Traer informacion estudiante - banner,2016-02-17 15:19:37.518959+00:00,2016-02-17 15:19:37.518959+00:00,955
case_8,Radicar Solicitud Homologacion,2016-02-19 19:32:56.768959+00:00,2016-02-19 19:37:55.961730+00:00,8213
case_8,Cancelar Solicitud,2016-02-21 14:07:31.936730+00:00,2016-02-21 14:48:17.186730+00:00,19019
case_8,Notificacion estudiante cancelacion soli,2016-02-22 03:20:21.520063+00:00,2016-02-22 03:20:21.520063+00:00,22624
case_9,Validar solicitud,2016-02-17 17:00:19.337141+00:00,2016-02-17 18:18:55.027617+00:00,22404
case_9,Traer informacion estudiante - banner,2016-02-19 19:00:56.027617+00:00,2016-02-19 19:00:56.027617+00:00,1910
case_9,Radicar Solicitud Homologacion,2016-02-24 15:03:52.777617+00:00,2016-02-24 15:08:50.478216+00:00,11041
case_9,Homologacion por grupo de cursos,2016-02-24 18:06:12.889981+00:00,2016-02-25 02:46:36.186856+00:00,1007
case_10,Traer informacion estudiante - banner,2016-02-17 19:42:13.337141+00:00,2016-02-17 19:42:13.337141+00:00,528
case_10,Radicar Solicitud Homologacion,2016-02-22 13:00:15.462141+00:00,2016-02-22 13:05:11.390712+00:00,8997
case_10,Cancelar Solicitud,2016-02-23 18:49:30.390712+00:00,2016-02-23 19:30:15.640712+00:00,7080
case_10,Notificacion estudiante cancelacion soli,2016-02-24 21:06:51.615712+00:00,2016-02-24 21:06:51.615712+00:00,19019
case_11,Traer informacion estudiante - banner,2016-02-17 22:17:34.087141+00:00,2016-02-17 22:17:34.087141+00:00,6639
case_11,Radicar Solicitud Homologacion,2016-02-17 22:17:38.753808+00:00,2016-02-17 22:22:32.931323+00:00,5667
case_11,Cancelar Solicitud,2016-02-18 21:10:12.331323+00:00,2016-02-18 21:50:57.581323+00:00,677
case_11,Notificacion estudiante cancelacion soli,2016-02-19 19:23:03.359101+00:00,2016-02-19 19:23:03.359101+00:00,669
case_12,Traer informacion estudiante - banner,2016-02-17 23:44:00.087141+00:00,2016-02-17 23:44:00.087141+00:00,6639
case_12,Radicar Solicitud Homologacion,2016-02-17 23:44:04.337141+00:00,2016-02-17 23:48:56.784200+00:00,5667
case_12,Cancelar Solicitud,2016-02-19 03:23:02.561978+00:00,2016-02-19 19:03:47.811978+00:00,669
case_12,Notificacion estudiante cancelacion soli,2016-02-21 14:07:23.786978+00:00,2016-02-21 14:07:23.786978+00:00,19019
case_13,Traer informacion estudiante - banner,2016-02-18 02:06:26.487141+00:00,2016-02-18 02:06:26.487141+00:00,5667
case_13,Radicar Solicitud Homologacion,2016-02-18 02:06:31.487141+00:00,2016-02-18 02:11:19.018933+00:00,6004
case_13,Cancelar Solicitud,2016-02-22 03:20:23.352266+00:00,2016-02-22 04:00:50.410237+00:00,22624
case_13,Notificacion estudiante cancelacion soli,2016-02-22 21:25:53.160237+00:00,2016-02-22 21:25:53.160237+00:00,8819
case_14,Traer informacion estudiante - banner,2016-02-18 03:22:59.305323+00:00,2016-02-18 03:22:59.305323+00:00,22795
case_14,Radicar Solicitud Homologacion,2016-02-19 01:01:02.971990+00:00,2016-02-19 01:05:47.229133+00:00,26147
case_14,Cancelar Solicitud,2016-02-20 16:07:23.204133+00:00,2016-02-20 16:47:32.561276+00:00,19019
case_14,Notificacion estudiante cancelacion soli,2016-02-21 23:54:08.536276+00:00,2016-02-21 23:54:08.536276+00:00,19019
case_15,Traer informacion estudiante - banner,2016-02-18 06:36:47.221990+00:00,2016-02-18 06:36:47.221990+00:00,5667
case_15,Radicar Solicitud Homologacion,2016-02-18 06:36:48.221990+00:00,2016-02-18 06:41:31.920854+00:00,7007
case_15,Cancelar Solicitud,2016-02-18 21:10:11.320854+00:00,2016-02-18 21:50:20.677997+00:00,677
case_15,Notificacion estudiante cancelacion soli,2016-02-24 15:03:17.427997+00:00,2016-02-24 15:03:17.427997+00:00,11041
case_16,Traer informacion estudiante - banner,2016-02-18 14:48:42.991221+00:00,2016-02-18 14:48:42.991221+00:00,6639
case_16,Radicar Solicitud Homologacion,2016-02-18 14:48:43.991221+00:00,2016-02-18 14:53:26.138114+00:00,7007
case_16,Validar solicitud,2016-02-18 21:00:13.314585+00:00,2016-02-19 23:18:09.200949+00:00,22475
case_16,Cancelar Solicitud,2016-02-21 14:06:45.175949+00:00,2016-02-21 14:46:23.894259+00:00,19019
case_16,Notificacion estudiante cancelacion soli,2016-02-25 00:19:55.894259+00:00,2016-02-25 00:19:55.894259+00:00,8916
case_17,Traer informacion estudiante - banner,2016-02-18 15:56:18.776935+00:00,2016-02-18 15:56:18.776935+00:00,6639
case_17,Radicar Solicitud Homologacion,2016-02-18 15:56:19.776935+00:00,2016-02-18 16:00:58.838388+00:00,10296
case_17,Validar solicitud,2016-02-18 23:54:09.505055+00:00,2016-02-23 00:12:05.391419+00:00,49
case_17,Homologacion por grupo de cursos,2016-02-23 00:12:05.391419+00:00,2016-03-07 12:40:28.688294+00:00,6971
case_18,Traer informacion estudiante - banner,2016-02-18 17:59:49.376935+00:00,2016-02-18 17:59:49.376935+00:00,6004
case_18,Radicar Solicitud Homologacion,2016-02-18 17:59:50.376935+00:00,2016-02-18 18:04:26.498482+00:00,8736
case_18,Cancelar Solicitud,2016-02-19 16:10:05.898482+00:00,2016-02-19 16:48:45.501222+00:00,677
case_18,Notificacion estudiante cancelacion soli,2016-02-21 14:07:21.476222+00:00,2016-02-21 14:07:21.476222+00:00,19019
case_19,Cancelar Solicitud,2016-02-18 20:59:46.689435+00:00,2016-02-19 01:39:12.849435+00:00,22404
case_19,Traer informacion estudiante - banner,2016-02-19 01:39:13.849435+00:00,2016-02-19 01:39:13.849435+00:00,8248
case_19,Radicar Solicitud Homologacion,2016-02-19 01:39:18.099435+00:00,2016-02-19 01:43:52.846688+00:00,5667
case_19,Notificacion estudiante cancelacion soli,2016-02-20 16:07:28.821688+00:00,2016-02-20 16:07:28.821688+00:00,19019
case_20,Traer informacion estudiante - banner,2016-02-18 22:00:41.277670+00:00,2016-02-18 22:00:41.277670+00:00,10296
case_20,Radicar Solicitud Homologacion,2016-02-18 22:06:57.611003+00:00,2016-02-18 22:11:30.884227+00:00,22795
case_20,Validar solicitud,2016-02-18 23:07:35.550894+00:00,2016-02-18 23:25:24.062005+00:00,18929
case_20,Cancelar Solicitud,2016-02-20 01:32:00.037005+00:00,2016-02-20 16:09:57.747531+00:00,19019
case_20,Notificacion estudiante cancelacion soli,2016-02-21 15:05:53.947531+00:00,2016-02-21 15:05:53.947531+00:00,8528
case_21,Traer informacion estudiante - banner,2016-02-18 22:57:03.382933+00:00,2016-02-18 22:57:03.382933+00:00,5667
case_21,Radicar Solicitud Homologacion,2016-02-18 22:57:04.382933+00:00,2016-02-18 23:01:36.274237+00:00,10296
case_21,Validar solicitud,2016-02-19 01:30:29.874237+00:00,2016-02-19 01:48:06.643468+00:00,1707
case_21,Cancelar Solicitud,2016-02-20 16:06:42.618468+00:00,2016-02-20 16:44:40.328994+00:00,19019
case_21,Notificacion estudiante cancelacion soli,2016-02-25 00:20:12.328994+00:00,2016-02-25 00:20:12.328994+00:00,8916
case_22,Traer informacion estudiante - banner,2016-02-18 23:53:05.982933+00:00,2016-02-18 23:53:05.982933+00:00,3296
case_22,Radicar Solicitud Homologacion,2016-02-18 23:53:06.982933+00:00,2016-02-18 23:57:37.404555+00:00,10296
case_22,Validar solicitud,2016-02-19 23:10:16.804555+00:00,2016-02-19 23:27:53.978468+00:00,677
case_22,Homologacion por grupo de cursos,2016-02-20 07:33:16.390233+00:00,2016-02-22 13:13:39.687108+00:00,1007
case_23,Traer informacion estudiante - banner,2016-02-19 00:49:29.374237+00:00,2016-02-19 00:49:29.374237+00:00,5667
case_23,Radicar Solicitud Homologacion,2016-02-19 00:49:31.374237+00:00,2016-02-19 00:54:00.341979+00:00,9886
case_23,Homologacion por grupo de cursos,2016-02-20 07:06:27.385457+00:00,2016-02-22 12:41:36.528314+00:00,1007
case_24,Traer informacion estudiante - banner,2016-02-19 01:53:33.165904+00:00,2016-02-19 01:53:33.165904+00:00,22795
case_24,Radicar Solicitud Homologacion,2016-02-19 01:53:35.165904+00:00,2016-02-19 01:58:02.770182+00:00,3296
case_24,Validar solicitud,2016-02-21 16:00:35.103515+00:00,2016-02-21 16:18:53.221795+00:00,6694
case_24,Cancelar Solicitud,2016-02-23 16:07:57.888462+00:00,2016-02-23 16:45:26.018332+00:00,18929
case_24,Notificacion estudiante cancelacion soli,2016-02-24 14:52:01.993332+00:00,2016-02-24 14:52:01.993332+00:00,19019
case_25,Traer informacion estudiante - banner,2016-02-19 11:57:55.685904+00:00,2016-02-19 11:57:55.685904+00:00,5573
case_25,Radicar Solicitud Homologacion,2016-02-19 11:57:56.685904+00:00,2016-02-19 12:02:22.925266+00:00,4765
case_25,Cancelar Solicitud,2016-02-22 03:20:27.258599+00:00,2016-02-22 03:57:30.489368+00:00,22624
case_25,Notificacion estudiante cancelacion soli,2016-02-22 10:28:46.822701+00:00,2016-02-22 10:28:46.822701+00:00,2292
case_26,Traer informacion estudiante - banner,2016-02-19 15:27:32.435904+00:00,2016-02-19 15:27:32.435904+00:00,9886
case_26,Radicar Solicitud Homologacion,2016-02-19 15:27:33.435904+00:00,2016-02-19 15:32:00.806274+00:00,10296
case_26,Validar solicitud,2016-02-21 15:28:54.406274+00:00,2016-02-21 15:46:52.677107+00:00,1707
case_26,Homologacion por grupo de cursos,2016-02-24 22:09:36.446338+00:00,2016-02-25 00:58:48.432639+00:00,15930
case_27,Traer informacion estudiante - banner,2016-02-19 19:06:40.820519+00:00,2016-02-19 19:06:40.820519+00:00,22795
