Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_1,W_Afhandelen leads,2011-10-18 10:15:40.415000+00:00,2011-10-18 10:20:13.173313+00:00,11169.0
case_1,W_Completeren aanvraag,2011-10-20 21:01:48.283555+00:00,2011-10-20 21:09:01.380310+00:00,11201.0
case_1,W_Completeren aanvraag,2011-10-21 14:15:54.689131+00:00,2011-10-21 14:23:07.785886+00:00,11169.0
case_2,W_Completeren aanvraag,2011-10-18 10:36:08.247853+00:00,2011-10-18 10:43:21.763514+00:00,NOT SET
case_2,W_Completeren aanvraag,2011-10-19 18:55:10.692634+00:00,2011-10-19 19:02:24.208295+00:00,10939.0
case_2,W_Nabellen offertes,2011-10-24 10:52:29.148876+00:00,2011-10-24 10:55:54.994095+00:00,11049.0
case_2,W_Nabellen offertes,2011-10-24 18:39:37.214008+00:00,2011-10-24 18:43:03.059227+00:00,10861.0
case_2,W_Nabellen offertes,2011-10-26 18:17:10.345182+00:00,2011-10-26 18:20:36.190401+00:00,11119.0
case_2,W_Nabellen offertes,2011-10-28 20:48:56.323778+00:00,2011-10-28 20:52:22.168997+00:00,10913.0
case_2,W_Valideren aanvraag,2011-11-02 11:26:24.714487+00:00,2011-11-02 11:41:32.392961+00:00,10138.0
case_3,W_Completeren aanvraag,2011-10-18 10:56:31.298800+00:00,2011-10-18 11:07:44.469395+00:00,10889.0
case_3,W_Completeren aanvraag,2011-10-22 11:51:21.862866+00:00,2011-10-22 11:58:35.033461+00:00,11000.0
case_3,W_Completeren aanvraag,2011-10-24 10:32:02.368113+00:00,2011-10-24 10:39:15.538708+00:00,10889.0
case_3,W_Completeren aanvraag,2011-10-29 11:50:52.932179+00:00,2011-10-29 11:58:06.102774+00:00,11000.0
case_3,W_Completeren aanvraag,2011-10-29 13:11:49.762562+00:00,2011-10-29 13:19:02.933157+00:00,11181.0
case_4,W_Completeren aanvraag,2011-10-18 11:16:52.852482+00:00,2011-10-18 11:24:05.782290+00:00,11169.0
case_4,W_Nabellen offertes,2011-10-20 11:16:09.241693+00:00,2011-10-20 11:19:34.960136+00:00,10629.0
case_4,W_Nabellen offertes,2011-10-21 10:40:59.242744+00:00,2011-10-21 10:44:24.961187+00:00,NOT SET
case_4,W_Nabellen offertes,2011-10-25 11:14:11.096172+00:00,2011-10-25 11:17:36.814615+00:00,11179.0
case_5,W_Afhandelen leads,2011-10-18 11:37:11.902141+00:00,2011-10-18 11:41:45.105622+00:00,10881.0
case_5,W_Afhandelen leads,2011-10-18 13:27:57.031924+00:00,2011-10-18 13:32:30.235405+00:00,10881.0
case_5,W_Completeren aanvraag,2011-10-18 20:14:13.895193+00:00,2011-10-18 20:21:27.828343+00:00,11181.0
case_5,W_Completeren aanvraag,2011-10-19 11:04:19.163481+00:00,2011-10-19 11:11:33.096631+00:00,11180.0
case_5,W_Nabellen offertes,2011-10-24 10:54:42.303944+00:00,2011-10-24 10:58:06.347570+00:00,11049.0
case_6,W_Completeren aanvraag,2011-10-18 11:57:30.102205+00:00,2011-10-18 12:04:44.152496+00:00,NOT SET
case_6,W_Completeren aanvraag,2011-10-22 12:31:17.695427+00:00,2011-10-22 12:38:31.745718+00:00,11203.0
case_6,W_Completeren aanvraag,2011-10-27 13:37:58.553035+00:00,2011-10-27 13:45:12.603326+00:00,10909.0
case_6,W_Completeren aanvraag,2011-10-31 10:46:24.529628+00:00,2011-10-31 10:53:38.579919+00:00,10881.0
case_6,W_Completeren aanvraag,2011-10-31 22:29:55.160397+00:00,2011-10-31 22:37:09.210688+00:00,NOT SET
case_6,W_Completeren aanvraag,2011-11-01 09:46:21.136990+00:00,2011-11-01 09:53:35.187281+00:00,10881.0
