Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_1,W_Afhandelen leads,2011-10-18 10:15:40.415000+00:00,2011-10-19 18:05:13.173313+00:00,10939.0
case_1,W_Afhandelen leads,2011-10-21 20:38:36.582048+00:00,2011-10-21 20:43:09.340361+00:00,10912.0
case_1,W_Completeren aanvraag,2011-10-24 12:04:00.675499+00:00,2011-10-24 12:11:13.772254+00:00,11180.0
case_2,W_Afhandelen leads,2011-10-18 10:36:08.247853+00:00,2011-10-18 10:40:41.006166+00:00,10861.0
case_2,W_Completeren aanvraag,2011-10-21 20:49:01.139543+00:00,2011-10-21 20:56:14.655204+00:00,10913.0
case_2,W_Completeren aanvraag,2011-10-24 12:20:27.506749+00:00,2011-10-24 12:27:41.022410+00:00,10809.0
case_2,W_Completeren aanvraag,2011-10-25 12:16:34.331231+00:00,2011-10-25 12:23:47.846892+00:00,11169.0
case_2,W_Completeren aanvraag,2011-10-27 13:38:14.654209+00:00,2011-10-27 13:45:28.169870+00:00,10909.0
case_2,W_Completeren aanvraag,2011-10-31 20:34:35.455825+00:00,2011-10-31 20:41:48.971486+00:00,11119.0
case_2,W_Completeren aanvraag,2011-11-01 20:03:13.254094+00:00,2011-11-01 20:10:26.769755+00:00,NOT SET
case_2,W_Completeren aanvraag,2011-11-02 10:50:13.480357+00:00,2011-11-02 10:57:26.996018+00:00,10982.0
case_3,W_Completeren aanvraag,2011-10-18 10:56:31.298800+00:00,2011-10-24 18:07:44.469395+00:00,10933.0
case_3,W_Nabellen offertes,2011-10-28 11:26:57.954208+00:00,2011-10-28 11:30:23.672651+00:00,10789.0
case_3,W_Nabellen offertes,2011-10-29 11:51:47.955259+00:00,2011-10-29 11:55:13.673702+00:00,NOT SET
case_3,W_Nabellen offertes,2011-10-29 14:33:37.082437+00:00,2011-10-29 14:37:02.800880+00:00,10912.0
case_3,W_Nabellen offertes,2011-10-31 12:18:37.253380+00:00,2011-10-31 12:22:02.971823+00:00,10228.0
case_3,W_Valideren aanvraag,2011-11-01 15:38:06.431226+00:00,2011-11-01 15:53:14.109700+00:00,10629.0
case_3,W_Valideren aanvraag,2011-11-03 12:19:16.655190+00:00,2011-11-03 12:34:24.333664+00:00,10138.0
case_3,W_Nabellen incomplete dossiers,2011-11-03 18:29:13.262784+00:00,2011-11-03 18:34:26.510546+00:00,10939.0
case_3,W_Nabellen incomplete dossiers,2011-11-07 15:26:29.056036+00:00,2011-11-07 15:31:42.303798+00:00,10138.0
case_3,W_Nabellen incomplete dossiers,2011-11-07 16:03:09.638450+00:00,2011-11-07 16:08:22.886212+00:00,10889.0
