Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_1,W_Completeren aanvraag,2011-10-18 10:15:40.415000+00:00,2011-10-19 09:07:53.511755+00:00,11180.0
case_1,W_Completeren aanvraag,2011-10-19 10:54:15.278781+00:00,2011-10-19 11:01:28.375536+00:00,11189.0
case_1,W_Nabellen offertes,2011-10-20 20:34:35.661491+00:00,2011-10-20 20:38:01.506710+00:00,11119.0
case_1,W_Nabellen offertes,2011-10-21 07:17:48.217312+00:00,2011-10-21 07:21:14.062531+00:00,10982.0
case_1,W_Nabellen offertes,2011-10-21 20:21:38.345139+00:00,2011-10-21 20:25:04.190358+00:00,NOT SET
case_1,W_Nabellen offertes,2011-10-24 15:01:39.300600+00:00,2011-10-24 15:05:05.145819+00:00,11201.0
case_1,W_Nabellen offertes,2011-10-25 13:26:29.428427+00:00,2011-10-25 13:29:55.273646+00:00,NOT SET
case_2,W_Completeren aanvraag,2011-10-18 10:36:08.247853+00:00,2011-10-20 21:07:21.763514+00:00,10913.0
case_2,W_Nabellen offertes,2011-10-21 19:28:46.046122+00:00,2011-10-21 19:32:11.891341+00:00,NOT SET
case_3,W_Completeren aanvraag,2011-10-18 10:56:31.298800+00:00,2011-10-18 11:07:44.469395+00:00,10889.0
case_3,W_Completeren aanvraag,2011-10-18 11:53:56.395697+00:00,2011-10-18 13:01:09.566292+00:00,10881.0
case_3,W_Completeren aanvraag,2011-10-21 20:38:32.975027+00:00,2011-10-21 20:45:46.145622+00:00,10912.0
case_3,W_Nabellen offertes,2011-10-24 12:07:10.428230+00:00,2011-10-24 12:10:36.146673+00:00,NOT SET
case_3,W_Nabellen offertes,2011-10-24 14:14:27.481811+00:00,2011-10-24 14:17:53.200254+00:00,11180.0
case_3,W_Valideren aanvraag,2011-10-26 11:26:55.745744+00:00,2011-10-26 11:42:03.424218+00:00,10138.0
case_4,W_Afhandelen leads,2011-10-18 11:16:52.852482+00:00,2011-10-18 15:05:26.055963+00:00,10629.0
case_4,W_Completeren aanvraag,2011-10-18 20:14:09.715751+00:00,2011-10-18 20:21:22.645559+00:00,11181.0
case_4,W_Completeren aanvraag,2011-10-19 20:42:46.928167+00:00,2011-10-19 20:49:59.857975+00:00,NOT SET
case_4,W_Completeren aanvraag,2011-10-20 20:11:24.140583+00:00,2011-10-20 20:18:37.070391+00:00,NOT SET
case_5,W_Completeren aanvraag,2011-10-18 11:37:11.902141+00:00,2011-10-19 09:07:25.835291+00:00,11180.0
case_5,W_Nabellen offertes,2011-10-24 18:37:45.105124+00:00,2011-10-24 18:41:09.148750+00:00,10861.0
case_5,W_Nabellen offertes,2011-10-27 10:42:44.258992+00:00,2011-10-27 10:46:08.302618+00:00,11201.0
case_5,W_Nabellen offertes,2011-10-27 11:39:30.069644+00:00,2011-10-27 11:42:54.113270+00:00,11189.0
case_5,W_Valideren aanvraag,2011-10-27 13:21:06.964815+00:00,2011-10-27 13:36:14.643289+00:00,10809.0
case_5,W_Nabellen incomplete dossiers,2011-10-27 15:50:34.084707+00:00,2011-10-27 15:55:47.332469+00:00,11169.0
case_5,W_Nabellen incomplete dossiers,2011-10-31 10:32:14.667121+00:00,2011-10-31 10:37:27.914883+00:00,10889.0
case_5,W_Nabellen incomplete dossiers,2011-10-31 22:06:23.117851+00:00,2011-10-31 22:11:36.365613+00:00,NOT SET
case_5,W_Valideren aanvraag,2011-11-01 15:10:00.886270+00:00,2011-11-01 15:25:08.564744+00:00,10609.0
case_5,W_Valideren aanvraag,2011-11-03 11:51:11.110234+00:00,2011-11-03 12:06:18.788708+00:00,10138.0
case_5,W_Nabellen incomplete dossiers,2011-11-04 15:16:22.248111+00:00,2011-11-04 15:21:35.495873+00:00,10629.0
case_6,W_Completeren aanvraag,2011-10-18 11:57:30.102205+00:00,2011-10-21 18:07:44.152496+00:00,10912.0
case_6,W_Completeren aanvraag,2011-10-24 09:44:00.732974+00:00,2011-10-24 09:51:14.783265+00:00,NOT SET
case_6,W_Completeren aanvraag,2011-10-24 13:41:08.526945+00:00,2011-10-24 13:48:22.577236+00:00,11019.0
case_6,W_Nabellen offertes,2011-10-25 12:24:39.157714+00:00,2011-10-25 12:28:02.749582+00:00,NOT SET
case_6,W_Valideren aanvraag,2011-10-27 13:37:29.556899+00:00,2011-10-27 13:52:43.703700+00:00,10909.0
case_6,W_Valideren aanvraag,2011-10-28 16:18:46.249190+00:00,2011-10-28 16:34:00.395991+00:00,10138.0
case_7,W_Afhandelen leads,2011-10-18 12:17:47.539878+00:00,2011-10-18 20:05:19.445843+00:00,10909.0
case_7,W_Completeren aanvraag,2011-10-18 21:19:05.580828+00:00,2011-10-18 21:26:19.631119+00:00,11179.0
case_7,W_Completeren aanvraag,2011-10-22 11:50:57.024590+00:00,2011-10-22 11:58:11.074881+00:00,11000.0
case_7,W_Completeren aanvraag,2011-10-25 11:13:57.209866+00:00,2011-10-25 11:21:11.260157+00:00,11179.0
case_7,W_Completeren aanvraag,2011-10-25 18:15:18.607686+00:00,2011-10-25 18:22:32.657977+00:00,11121.0
case_7,W_Completeren aanvraag,2011-10-28 14:37:48.236611+00:00,2011-10-28 14:45:02.286902+00:00,10899.0
case_7,W_Completeren aanvraag,2011-10-29 12:30:35.829833+00:00,2011-10-29 12:37:49.880124+00:00,11203.0
case_7,W_Completeren aanvraag,2011-11-01 18:15:57.227653+00:00,2011-11-01 18:23:11.277944+00:00,11121.0
case_7,W_Completeren aanvraag,2011-11-01 20:13:54.937732+00:00,2011-11-01 20:21:08.988023+00:00,11181.0
