Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_1,W_Afhandelen leads,2011-10-18 10:15:40.415000+00:00,2011-10-18 10:20:13.173313+00:00,10881.0
case_1,W_Completeren aanvraag,2011-10-19 10:53:34.940339+00:00,2011-10-19 11:00:48.037094+00:00,11189.0
case_1,W_Nabellen offertes,2011-10-19 13:04:39.372232+00:00,2011-10-19 13:08:05.217451+00:00,11180.0
case_1,W_Nabellen offertes,2011-10-21 20:38:28.626186+00:00,2011-10-21 20:41:54.471405+00:00,10912.0
case_1,W_Nabellen offertes,2011-10-24 14:48:08.390262+00:00,2011-10-24 14:51:34.235481+00:00,10863.0
case_1,W_Nabellen offertes,2011-10-25 13:12:58.518089+00:00,2011-10-25 13:16:24.363308+00:00,NOT SET
case_2,W_Completeren aanvraag,2011-10-18 10:36:08.247853+00:00,2011-10-20 10:07:21.763514+00:00,11201.0
case_2,W_Nabellen offertes,2011-10-22 11:50:59.156985+00:00,2011-10-22 11:54:25.002204+00:00,11000.0
case_2,W_Valideren aanvraag,2011-10-26 11:26:27.547694+00:00,2011-10-26 11:41:35.226168+00:00,10138.0
case_2,W_Beoordelen fraude,2011-10-26 17:20:48.077713+00:00,2011-10-26 17:21:00.474046+00:00,10809.0
case_2,W_Valideren aanvraag,2011-10-28 11:26:13.958859+00:00,2011-10-28 11:41:21.637333+00:00,10789.0
case_2,W_Nabellen incomplete dossiers,2011-10-29 12:02:45.919941+00:00,2011-10-29 12:07:59.167703+00:00,NOT SET
case_2,W_Nabellen incomplete dossiers,2011-11-01 12:16:52.476524+00:00,2011-11-01 12:22:05.724286+00:00,11169.0
case_2,W_Nabellen incomplete dossiers,2011-11-04 20:48:25.857663+00:00,2011-11-04 20:53:39.105425+00:00,10913.0
case_2,W_Valideren aanvraag,2011-11-07 12:20:51.956970+00:00,2011-11-07 12:35:59.635444+00:00,10809.0
case_2,W_Valideren aanvraag,2011-11-08 10:10:24.156101+00:00,2011-11-08 10:25:31.834575+00:00,10609.0
case_2,W_Valideren aanvraag,2011-11-09 10:34:56.355232+00:00,2011-11-09 10:50:04.033706+00:00,10609.0
case_3,W_Completeren aanvraag,2011-10-18 10:56:31.298800+00:00,2011-10-19 09:07:44.469395+00:00,11180.0
case_3,W_Completeren aanvraag,2011-10-19 15:14:30.604380+00:00,2011-10-19 15:21:43.774975+00:00,11179.0
case_3,W_Completeren aanvraag,2011-10-20 13:43:08.057583+00:00,2011-10-20 13:50:21.228178+00:00,NOT SET
case_3,W_Nabellen offertes,2011-10-21 19:14:04.887966+00:00,2011-10-21 19:17:30.606409+00:00,11181.0
case_3,W_Valideren aanvraag,2011-10-24 15:09:55.127066+00:00,2011-10-24 15:25:02.805540+00:00,10609.0
case_3,W_Nabellen incomplete dossiers,2011-10-26 10:41:06.264943+00:00,2011-10-26 10:46:19.512705+00:00,10629.0
